	x	p	rho	u	energy	rho_total
80	0.16032064128256512	1.0	1.0	0.0	2.5000000000000004	1.0
81	0.1623246492985972	1.0	1.0	0.0	2.5000000000000004	1.0
82	0.16432865731462926	1.0	1.0	0.0	2.5000000000000004	1.0
83	0.16633266533066132	1.0	1.0	0.0	2.5000000000000004	1.0
84	0.16833667334669336	1.0	1.0	0.0	2.5000000000000004	1.0
85	0.17034068136272543	1.0	1.0	0.0	2.5000000000000004	1.0
86	0.1723446893787575	1.0	1.0	0.0	2.5000000000000004	1.0
87	0.17434869739478956	1.0	1.0	0.0	2.5000000000000004	1.0
88	0.17635270541082163	1.0	1.0	0.0	2.5000000000000004	1.0
89	0.1783567134268537	1.0	1.0	0.0	2.5000000000000004	1.0
90	0.18036072144288576	1.0	1.0	0.0	2.5000000000000004	1.0
91	0.18236472945891782	1.0	1.0	0.0	2.5000000000000004	1.0
92	0.1843687374749499	1.0	1.0	0.0	2.5000000000000004	1.0
93	0.18637274549098196	1.0	1.0	0.0	2.5000000000000004	1.0
94	0.18837675350701402	1.0	1.0	0.0	2.5000000000000004	1.0
95	0.1903807615230461	1.0	1.0	0.0	2.5000000000000004	1.0
96	0.19238476953907813	1.0	1.0	0.0	2.5000000000000004	1.0
97	0.1943887775551102	1.0	1.0	0.0	2.5000000000000004	1.0
98	0.19639278557114226	1.0	1.0	0.0	2.5000000000000004	1.0
99	0.19839679358717432	1.0	1.0	0.0	2.5000000000000004	1.0
100	0.2004008016032064	1.0	1.0	0.0	2.5000000000000004	1.0
101	0.20240480961923846	1.0	1.0	0.0	2.5000000000000004	1.0
102	0.20440881763527052	1.0	1.0	0.0	2.5000000000000004	1.0
103	0.2064128256513026	1.0	1.0	0.0	2.5000000000000004	1.0
104	0.20841683366733466	1.0	1.0	0.0	2.5000000000000004	1.0
105	0.21042084168336672	1.0	1.0	0.0	2.5000000000000004	1.0
106	0.2124248496993988	1.0	1.0	0.0	2.5000000000000004	1.0
107	0.21442885771543085	1.0	1.0	0.0	2.5000000000000004	1.0
108	0.21643286573146292	1.0	1.0	0.0	2.5000000000000004	1.0
109	0.21843687374749496	1.0	1.0	0.0	2.5000000000000004	1.0
110	0.22044088176352702	1.0	1.0	0.0	2.5000000000000004	1.0
111	0.2224448897795591	1.0	1.0	0.0	2.5000000000000004	1.0
112	0.22444889779559116	1.0	1.0	0.0	2.5000000000000004	1.0
113	0.22645290581162322	1.0	1.0	0.0	2.5000000000000004	1.0
114	0.2284569138276553	1.0	1.0	0.0	2.5000000000000004	1.0
115	0.23046092184368736	1.0	1.0	0.0	2.5000000000000004	1.0
116	0.23246492985971942	1.0	1.0	0.0	2.5000000000000004	1.0
117	0.2344689378757515	1.0	1.0	0.0	2.5000000000000004	1.0
118	0.23647294589178355	1.0	1.0	0.0	2.5000000000000004	1.0
119	0.23847695390781562	1.0	1.0	0.0	2.5000000000000004	1.0
120	0.24048096192384769	1.0	1.0	0.0	2.5000000000000004	1.0
121	0.24248496993987975	1.0	1.0	0.0	2.5000000000000004	1.0
122	0.2444889779559118	1.0	1.0	0.0	2.5000000000000004	1.0
123	0.24649298597194386	1.0	1.0	0.0	2.5000000000000004	1.0
124	0.24849699398797592	1.0	1.0	0.0	2.5000000000000004	1.0
125	0.250501002004008	1.0	1.0	0.0	2.5000000000000004	1.0
126	0.25250501002004005	1.0	1.0	0.0	2.5000000000000004	1.0
127	0.2545090180360721	1.0	1.0	0.0	2.5000000000000004	1.0
128	0.2565130260521042	1.0	1.0	0.0	2.5000000000000004	1.0
129	0.25851703406813625	1.0	1.0	0.0	2.5000000000000004	1.0
130	0.2605210420841683	1.0	1.0	0.0	2.5000000000000004	1.0
131	0.2625250501002004	1.0	1.0	0.0	2.5000000000000004	1.0
132	0.26452905811623245	0.9942350268990696	0.9958787623462758	0.004884372667571246	2.4958736557366348	0.9958787623462758
133	0.2665330661322645	0.9844455383285486	0.9888648162969493	0.013234406067704948	2.48882739608193	0.9888648162969493
134	0.2685370741482966	0.9747387860484285	0.981890445251508	0.021584439467838466	2.481791096864051	0.981890445251508
135	0.27054108216432865	0.9651141865281694	0.974955481501771	0.029934472867972167	2.474764758082999	0.974955481501771
136	0.2725450901803607	0.9555711595343512	0.968059757814029	0.038284506268105686	2.4677483797387727	0.968059757814029
137	0.2745490981963928	0.9461091281166829	0.9612031074283734	0.04663453966823938	2.4607419618313733	0.9612031074283734
138	0.27655310621242485	0.9367275185940461	0.9543853640580219	0.0549845730683729	2.4537455043607994	0.9543853640580219
139	0.2785571142284569	0.9274257605405877	0.947606361888649	0.06333460646850661	2.4467590073270515	0.947606361888649
140	0.280561122244489	0.9182032867718428	0.9408659355777127	0.07168463986864013	2.4397824707301305	0.9408659355777127
141	0.282565130260521	0.9090595333309027	0.9341639202537825	0.08003467326877345	2.4328158945700356	0.9341639202537825
142	0.28456913827655306	0.8999939394746179	0.927500151515866	0.08838470666890716	2.4258592788467666	0.927500151515866
143	0.2865731462925851	0.8910059476598466	0.9208744654327389	0.09673474006904068	2.4189126235603235	0.9208744654327389
144	0.2885771543086172	0.8820950035297377	0.9142866985422725	0.10508477346917437	2.411975928710708	0.9142866985422725
145	0.29058116232464926	0.8732605559000511	0.9077366878507591	0.11343480686930789	2.4050491942979173	0.9077366878507591
146	0.2925851703406813	0.8645020567455259	0.9012242708322435	0.12178484026944159	2.3981324203219527	0.9012242708322435
147	0.2945891783567134	0.8558189611862784	0.8947492854278483	0.1301348736695751	2.3912256067828146	0.8947492854278483
148	0.29659318637274545	0.8472107274742442	0.8883115700451029	0.1384849070697088	2.3843287536805033	0.8883115700451029
149	0.2985971943887775	0.8386768169796585	0.8819109635572712	0.14683494046984233	2.377441861015018	0.8819109635572712
150	0.3006012024048096	0.8302166941775725	0.8755473053026783	0.15518497386997593	2.3705649287863584	0.8755473053026783
151	0.30260521042084165	0.8218298266344154	0.8692204350840406	0.16353500727010956	2.363697956994525	0.8692204350840406
152	0.3046092184368737	0.8135156849945887	0.8629301931677924	0.17188504067024316	2.3568409456395183	0.8629301931677924
153	0.3066132264529058	0.8052737429671	0.8566764202834126	0.18023507407037676	2.3499938947213375	0.8566764202834126
154	0.30861723446893785	0.7971034773122406	0.8504589576227551	0.18858510747051038	2.343156804239983	0.8504589576227551
155	0.3106212424849699	0.7890043678282969	0.8442776468393752	0.19693514087064398	2.3363296741954547	0.8442776468393752
156	0.312625250501002	0.7809758973383009	0.8381323300478573	0.20528517427077758	2.3295125045877523	0.8381323300478573
157	0.31462925851703405	0.7730175516768224	0.8320228498231437	0.2136352076709112	2.3227052954168768	0.8320228498231437
158	0.3166332665330661	0.7651288196767947	0.8259490491998607	0.2219852410710448	2.315908046682827	0.8259490491998607
159	0.3186372745490982	0.7573091931563849	0.8199107716716488	0.2303352744711784	2.309120758385603	0.8199107716716488
160	0.32064128256513025	0.7495581669058973	0.8139078611904892	0.23868530787131204	2.3023434305252053	0.8139078611904892
161	0.3226452905811623	0.7418752386747184	0.8079401621660323	0.24703534127144564	2.2955760631016346	0.8079401621660323
162	0.3246492985971944	0.7342599091582969	0.8020075194649238	0.25538537467157923	2.288818656114889	0.8020075194649238
163	0.32665330661322645	0.726711681985167	0.7961097784101352	0.26373540807171286	2.2820712095649704	0.7961097784101352
164	0.3286573146292585	0.7192300637040049	0.7902467847802904	0.2720854414718465	2.2753337234518773	0.7902467847802904
165	0.3306613226452906	0.7118145637707268	0.7844183848089936	0.28043547487198006	2.2686061977756116	0.7844183848089936
166	0.33266533066132264	0.7044646945356211	0.7786244251841562	0.2887855082721137	2.261888632536171	0.7786244251841562
167	0.33466933867735466	0.6971799712305244	0.7728647530473265	0.2971355416722471	2.255181027733557	0.7728647530473265
168	0.3366733466933867	0.6899599119560303	0.7671392159930169	0.3054855750723807	2.2484833833677684	0.7671392159930169
169	0.3386773547094188	0.682804037668739	0.7614476620680316	0.31383560847251435	2.2417956994388075	0.7614476620680316
170	0.34068136272545085	0.6757118721685409	0.7557899397707932	0.3221856418726479	2.235117975946672	0.7557899397707932
171	0.3426853707414829	0.6686829420859451	0.7501658980506734	0.33053567527278155	2.228450212891363	0.7501658980506734
172	0.344689378757515	0.6617167768694389	0.7445753863073186	0.3388857086729152	2.221792410272879	0.7445753863073186
173	0.34669338677354705	0.6548129087728876	0.7390182543899789	0.34723574207304875	2.215144568091223	0.7390182543899789
174	0.3486973947895791	0.6479708728429706	0.7334943525968345	0.3555857754731824	2.208506686346392	0.7334943525968345
175	0.3507014028056112	0.6411902069066594	0.7280035316743257	0.363935808873316	2.2018787650383875	0.7280035316743257
176	0.35270541082164325	0.6344704515587268	0.7225456428164795	0.3722858422734496	2.1952608041672086	0.7225456428164795
177	0.3547094188376753	0.627811150149299	0.7171205376642378	0.3806358756735832	2.188652803732857	0.7171205376642378
178	0.3567134268537074	0.6212118487714394	0.711728068304784	0.38898590907371683	2.182054763735331	0.711728068304784
179	0.35871743486973945	0.6146720962487771	0.7063680872708733	0.3973359424738504	2.175466684174631	0.7063680872708733
180	0.3607214428857715	0.6081914441231663	0.7010404475401589	0.40568597587398403	2.1688885650507572	0.7010404475401589
181	0.3627254509018036	0.6017694466423855	0.6957450025345202	0.41403600927411766	2.16232040636371	0.6957450025345202
182	0.36472945891783565	0.5954056607478746	0.6904816061193911	0.4223860426742512	2.155762208113489	0.6904816061193911
183	0.3667334669338677	0.5890996460625061	0.6852501126030863	0.43073607607438485	2.1492139703000936	0.6852501126030863
184	0.3687374749498998	0.5828509648783979	0.6800503767361317	0.4390861094745185	2.142675692923525	0.6800503767361317
185	0.37074148296593185	0.5766591821447593	0.6748822537105903	0.44743614287465205	2.136147375983782	0.6748822537105903
186	0.3727454909819639	0.5705238654557757	0.6697455991593912	0.4557861762747857	2.1296290194808662	0.6697455991593912
187	0.374749498997996	0.5644445850385282	0.6646402691556561	0.4641362096749193	2.123120623414776	0.6646402691556561
188	0.37675350701402804	0.5584209137409543	0.6595661202120287	0.4724862430750529	2.1166221877855116	0.6595661202120287
189	0.3787575150300601	0.5524524270198404	0.654523009280002	0.4808362764751865	2.1101337125930737	0.654523009280002
190	0.3807615230460922	0.546538702928855	0.6495107937492461	0.48918630987532014	2.1036551978374627	0.6495107937492461
191	0.38276553106212424	0.540679322106614	0.6445293314469354	0.4975363432754537	2.097186643518677	0.6445293314469354
192	0.38476953907815625	0.534873867764789	0.6395784806370778	0.5058863766755871	2.0907280496367178	0.6395784806370778
193	0.3867735470941883	0.5291219256762466	0.6346581000198421	0.5142364100757206	2.0842794161915843	0.6346581000198421
194	0.3887775551102204	0.5234230841632256	0.6297680487308847	0.5225864434758543	2.077840743183278	0.6297680487308847
195	0.39078156312625245	0.5177769340855526	0.6249081863406794	0.5309364768759879	2.071412030611797	0.6249081863406794
196	0.3927855711422845	0.5121830688288923	0.620078372853844	0.5392865102761215	2.064993278477142	0.620078372853844
197	0.3947895791583166	0.5066410842930342	0.6152784687084689	0.5476365436762551	2.0585844867793144	0.6152784687084689
198	0.39679358717434865	0.5011505788802145	0.6105083347754434	0.5559865770763888	2.0521856555183122	0.6105083347754434
199	0.3987975951903807	0.49571115348347794	0.6057678323577861	0.5643366104765223	2.045796784694136	0.6057678323577861
200	0.4008016032064128	0.49032241147507166	0.6010568231899706	0.5726866438766559	2.039417874306786	0.6010568231899706
201	0.40280561122244485	0.4849839586948774	0.5963751694372544	0.5810366772767895	2.033048924356262	0.5963751694372544
202	0.4048096192384769	0.47969540343887945	0.5917227336950072	0.5893867106769232	2.0266899348425658	0.5917227336950072
203	0.406813627254509	0.47445635644766654	0.5870993789880367	0.5977367440770568	2.0203409057656945	0.5870993789880367
204	0.40881763527054105	0.46926643089497416	0.582504968769919	0.6060867774771904	2.014001837125649	0.582504968769919
205	0.4108216432865731	0.4641252423762588	0.5779393669223255	0.6144368108773239	2.0076727289224308	0.5779393669223255
206	0.4128256513026052	0.4590324088973078	0.5734024377543496	0.6227868442774576	2.001353581156038	0.5734024377543496
207	0.41482965931863724	0.45398755086288906	0.5688940460018366	0.6311368776775912	1.9950443938264717	0.5688940460018366
208	0.4168336673346693	0.448990291065432	0.5644140568267102	0.6394869110777248	1.988745166933731	0.5644140568267102
209	0.4188376753507014	0.44404025467374647	0.5599623358163008	0.6478369444778584	1.982455900477817	0.5599623358163008
210	0.42084168336673344	0.43913706922177687	0.5555387489826734	0.6561869778779921	1.9761765944587293	0.5555387489826734
211	0.4228456913827655	0.4342803645973918	0.5511431627619557	0.6645370112781256	1.969907248876468	0.5511431627619557
212	0.4248496993987976	0.42946977303120765	0.5467754440136646	0.6728870446782592	1.9636478637310326	0.5467754440136646
213	0.42685370741482964	0.42470492908545154	0.5424354600200363	0.6812370780783928	1.9573984390224233	0.5424354600200363
214	0.4288577154308617	0.4199854696428557	0.5381230784853529	0.6895871114785265	1.9511589747506402	0.5381230784853529
215	0.4308617234468938	0.41531103389558766	0.5338381675352694	0.6979371448786601	1.9449294709156835	0.5338381675352694
216	0.43286573146292584	0.4106812633342186	0.5295805957161434	0.7062871782787937	1.9387099275175528	0.5295805957161434
217	0.4348697394789579	0.4060958017367239	0.5253502319943623	0.7146372116789272	1.9325003445562479	0.5253502319943623
218	0.4368737474949899	0.40155429515752006	0.5211469457556708	0.7229872450790608	1.92630072203177	0.5211469457556708
219	0.438877755511022	0.3970563919165355	0.5169706068044982	0.7313372784791943	1.9201110599441182	0.5169706068044982
220	0.44088176352705405	0.3926017425883193	0.5128210853632882	0.7396873118793279	1.9139313582932922	0.5128210853632882
221	0.4428857715430861	0.38818999999118203	0.5086982520718254	0.7480373452794614	1.9077616170792928	0.5086982520718254
222	0.4448897795591182	0.38382081917637134	0.5046019779865625	0.7563873786795952	1.9016018363021188	0.5046019779865625
223	0.44689378757515025	0.3794938574172858	0.5005321345799498	0.7647374120797287	1.8954520159617716	0.5005321345799498
224	0.4488977955911823	0.37520877419871973	0.4964885937397625	0.7730874454798624	1.8893121560582504	0.4964885937397625
225	0.4509018036072144	0.3709652312061448	0.49247122776842805	0.7814374788799959	1.8831822565915552	0.49247122776842805
226	0.45290581162324645	0.36676289231502585	0.48847990938235447	0.7897875122801296	1.8770623175616865	0.48847990938235447
227	0.4549098196392785	0.3626014235801717	0.48451451171125837	0.7981375456802631	1.8709523389686444	0.48451451171125837
228	0.4569138276553106	0.3584804932251188	0.48057490829749183	0.8064875790803968	1.8648523208124277	0.48057490829749183
229	0.45891783567134264	0.354399771631553	0.4766609730953717	0.8148376124805303	1.8587622630930378	0.4766609730953717
230	0.4609218436873747	0.3503589313287619	0.4727725804705068	0.8231876458806641	1.8526821658104735	0.4727725804705068
231	0.4629258517034068	0.3463576469831243	0.4689096051991258	0.8315376792807976	1.846612028964736	0.4689096051991258
232	0.46492985971943884	0.3423955953876318	0.4650719224674043	0.8398877126809312	1.8405518525558242	0.4650719224674043
233	0.4669338677354709	0.33847245545144744	0.46125940787079445	0.8482377460810647	1.834501636583739	0.46125940787079445
234	0.468937875751503	0.33458790818949596	0.4574719374133514	0.8565877794811985	1.8284613810484796	0.4574719374133514
235	0.47094188376753504	0.3307416367120902	0.4537093875070621	0.864937812881332	1.8224310859500468	0.4537093875070621
236	0.4729458917835671	0.3269333262145893	0.4499716349711716	0.8732878462814657	1.8164107512884398	0.4499716349711716
237	0.4749498997995992	0.32316266396709425	0.44625855703151307	0.8816378796815992	1.8104003770636592	0.44625855703151307
238	0.47695390781563124	0.3194293393041745	0.44257003131983425	0.8899879130817329	1.8043999632757048	0.44257003131983425
239	0.4789579158316633	0.3157330436146305	0.43890593587312604	0.8983379464818664	1.7984095099245772	0.43890593587312604
240	0.48096192384769537	0.3120734703312878	0.4352661491329491	0.9066879798820001	1.792429017010275	0.4352661491329491
241	0.48296593186372744	0.30845031492082847	0.4316505499447635	0.9150380132821336	1.7864584845327989	0.4316505499447635
242	0.4849699398797595	0.3048632748736534	0.4280590175572555	0.9233880466822674	1.7804979124921492	0.4280590175572555
243	0.48697394789579157	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
244	0.4889779559118236	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
245	0.49098196392785565	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
246	0.4929859719438877	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
247	0.4949899799599198	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
248	0.49699398797595185	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
249	0.4989979959919839	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
250	0.501002004008016	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
251	0.503006012024048	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
252	0.5050100200400801	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
253	0.5070140280561122	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
254	0.5090180360721442	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
255	0.5110220440881763	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
256	0.5130260521042084	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
257	0.5150300601202404	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
258	0.5170340681362725	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
259	0.5190380761523046	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
260	0.5210420841683366	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
261	0.5230460921843687	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
262	0.5250501002004008	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
263	0.5270541082164328	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
264	0.5290581162324649	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
265	0.531062124248497	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
266	0.533066132264529	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
267	0.5350701402805611	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
268	0.5370741482965932	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
269	0.5390781563126252	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
270	0.5410821643286573	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
271	0.5430861723446894	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
272	0.5450901803607214	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
273	0.5470941883767535	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
274	0.5490981963927856	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
275	0.5511022044088176	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
276	0.5531062124248497	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
277	0.5551102204408818	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
278	0.5571142284569138	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
279	0.5591182364729459	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
280	0.561122244488978	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
281	0.56312625250501	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
282	0.565130260521042	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
283	0.567134268537074	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
284	0.5691382765531061	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
285	0.5711422845691382	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
286	0.5731462925851702	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
287	0.5751503006012023	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
288	0.5771543086172344	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
289	0.5791583166332664	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
290	0.5811623246492985	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
291	0.5831663326653306	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
292	0.5851703406813626	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
293	0.5871743486973947	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
294	0.5891783567134268	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
295	0.5911823647294588	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
296	0.5931863727454909	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
297	0.595190380761523	0.30313017805064707	0.42631942817849544	0.9274526200489506	1.7776000694233534	0.42631942817849544
